therapeutic_id,name,url,synonyms,fda_statuses,companies,target_types,therapy_types,approved_for,source_search_ids
vg-3927,VG-3927,https://www.alzforum.org/therapeutics/vg-3927,,Alzheimer's Disease (Phase 1),"Vigil Neuroscience, Inc.","Amyloid-Related, Inflammation",Small Molecule,,?fda_statuses[]=181&target_types[]=170 | ?target_types[]=170 | ?fda_statuses[]=181&target_types[]=173 | ?target_types[]=173 | ?fda_statuses[]=181&therapy_types[]=166 | ?therapy_types[]=166
vgl101,VGL101,https://www.alzforum.org/therapeutics/vgl101,Iluzanebart,Adult-onset Leukoencephalopathy with Axonal Spheroids and Pigmented Glia (Discontinued),"Vigil Neuroscience, Inc.","Inflammation, Other",Immunotherapy (passive),,?fda_statuses[]=189&target_types[]=173 | ?target_types[]=173 | ?fda_statuses[]=189&target_types[]=175 | ?target_types[]=175 | ?fda_statuses[]=189&therapy_types[]=162 | ?therapy_types[]=162
vhb937,VHB937,https://www.alzforum.org/therapeutics/vhb937,,"Alzheimer's Disease (Phase 1), Amyotrophic Lateral Sclerosis (Phase 2)",Novartis Pharmaceuticals Corporation,Amyloid-Related,Immunotherapy (passive),,?fda_statuses[]=181&target_types[]=170 | ?fda_statuses[]=182&target_types[]=170 | ?target_types[]=170 | ?fda_statuses[]=181&therapy_types[]=162 | ?fda_statuses[]=182&therapy_types[]=162 | ?therapy_types[]=162
vodobatinib,Vodobatinib,https://www.alzforum.org/therapeutics/vodobatinib,"K0706, SCC-138, SCO-088","Parkinson's Disease (Discontinued), Dementia with Lewy Bodies (Discontinued)",Sun Pharma Advanced Research Company Ltd.,Other,Small Molecule,,?fda_statuses[]=189&target_types[]=175 | ?target_types[]=175 | ?fda_statuses[]=189&therapy_types[]=166 | ?therapy_types[]=166
vq-101,VQ-101,https://www.alzforum.org/therapeutics/vq-101,,Parkinson's Disease (Phase 1),Vanqua Bio,"alpha-synuclein, Other",Small Molecule,,?fda_statuses[]=181&target_types[]=175 | ?target_types[]=175 | ?fda_statuses[]=181&therapy_types[]=166 | ?therapy_types[]=166
vy-aadc,VY-AADC,https://www.alzforum.org/therapeutics/vy-aadc,"VY-AADC01, VY-AADC02",Parkinson's Disease (Discontinued),"Neurocrine Biosciences, Voyager Therapeutics",Other Neurotransmitters,DNA/RNA-based,,?fda_statuses[]=189&target_types[]=176 | ?target_types[]=176 | ?fda_statuses[]=189&therapy_types[]=164 | ?therapy_types[]=164
vy-tau01,VY-TAU01,https://www.alzforum.org/therapeutics/vy-tau01,"HC3LC2, Voyager_9, VY7523",Alzheimer's Disease (Phase 1),Voyager Therapeutics,Tau,Immunotherapy (passive),,?fda_statuses[]=181&target_types[]=177 | ?target_types[]=177 | ?fda_statuses[]=181&therapy_types[]=162 | ?therapy_types[]=162
vyalev,Vyalev,https://www.alzforum.org/therapeutics/vyalev,"Produodopa, Foslevodopa/Foscarbidopa, ABBV-951, LDp/CDp",Parkinson's Disease (Approved),AbbVie,Other Neurotransmitters,Small Molecule,Motor fluctuations in advanced Parkinson’s disease,?fda_statuses[]=184&target_types[]=176 | ?target_types[]=176 | ?fda_statuses[]=184&therapy_types[]=166 | ?therapy_types[]=166
wve-004,WVE-004,https://www.alzforum.org/therapeutics/wve-004,,"Frontotemporal Dementia (Discontinued), Amyotrophic Lateral Sclerosis (Discontinued)","Wave Life Sciences USA, Inc.",Other,DNA/RNA-based,,?fda_statuses[]=189&target_types[]=175 | ?target_types[]=175 | ?fda_statuses[]=189&therapy_types[]=164 | ?therapy_types[]=164
xaliproden,Xaliproden,https://www.alzforum.org/therapeutics/xaliproden,SR 57746A,Alzheimer's Disease (Discontinued),Sanofi,"Other Neurotransmitters, Other",Small Molecule,,?fda_statuses[]=189&target_types[]=175 | ?target_types[]=175 | ?fda_statuses[]=189&target_types[]=176 | ?target_types[]=176 | ?fda_statuses[]=189&therapy_types[]=166 | ?therapy_types[]=166
xanamem,Xanamem,https://www.alzforum.org/therapeutics/xanamem,UE 2343,Alzheimer's Disease (Phase 2),Actinogen Medical,Other,Small Molecule,,?fda_statuses[]=182&target_types[]=175 | ?target_types[]=175 | ?fda_statuses[]=182&therapy_types[]=166 | ?therapy_types[]=166
xpro1595,XPro1595,https://www.alzforum.org/therapeutics/xpro1595,"Pegipanermin, INB03, NeuLiv, XENP1595, DN-TNF, XENP345, XPro™ , LIVNate","Alzheimer's Disease (Phase 2), Mild Cognitive Impairment (Phase 2)",INmune Bio Inc.,Inflammation,Other,,?fda_statuses[]=182&target_types[]=173 | ?target_types[]=173 | ?fda_statuses[]=182&therapy_types[]=167 | ?therapy_types[]=167
young-plasma,Young Plasma,https://www.alzforum.org/therapeutics/young-plasma,,"Progressive Supranuclear Palsy (Inactive), Alzheimer's Disease (Inactive)","Alkahest, Inc., Grifols Biologicals Inc.","Inflammation, Other, Unknown",Other,,?fda_statuses[]=190&target_types[]=173 | ?target_types[]=173 | ?fda_statuses[]=190&target_types[]=175 | ?target_types[]=175 | ?fda_statuses[]=190&target_types[]=191 | ?target_types[]=191 | ?fda_statuses[]=190&therapy_types[]=167 | ?therapy_types[]=167
ytx-7739,YTX-7739,https://www.alzforum.org/therapeutics/ytx-7739,JNJ-0376,Parkinson's Disease (Discontinued),"Janssen, Yumanity Therapeutics",Other,Small Molecule,,?fda_statuses[]=189&target_types[]=175 | ?target_types[]=175 | ?fda_statuses[]=189&therapy_types[]=166 | ?therapy_types[]=166
zagotenemab,Zagotenemab,https://www.alzforum.org/therapeutics/zagotenemab,LY3303560,Alzheimer's Disease (Discontinued),Eli Lilly & Co.,"Tau, Unknown",Immunotherapy (passive),,?fda_statuses[]=189&target_types[]=177 | ?target_types[]=177 | ?fda_statuses[]=189&target_types[]=191 | ?target_types[]=191 | ?fda_statuses[]=189&therapy_types[]=162 | ?therapy_types[]=162
zervimesine,Zervimesine,https://www.alzforum.org/therapeutics/zervimesine,"CT1812 , Elayta","Alzheimer's Disease (Phase 2), Dementia with Lewy Bodies (Phase 2)",Cognition Therapeutics Inc.,Amyloid-Related,Small Molecule,,?fda_statuses[]=182&target_types[]=170 | ?target_types[]=170 | ?fda_statuses[]=182&therapy_types[]=166 | ?therapy_types[]=166
zunveyltm,ZunveylTM,https://www.alzforum.org/therapeutics/zunveyltm,"Benzgalantamine , ALPHA-1062, GLN-1062, Memogain",Alzheimer's Disease (Approved),"Alpha Cognition, Galantos Pharma",Cholinergic System,Small Molecule,,?fda_statuses[]=184&target_types[]=172 | ?target_types[]=172 | ?fda_statuses[]=184&therapy_types[]=166 | ?therapy_types[]=166
