search_id,search_name,search_url,therapeutic_id,therapeutic_name,therapeutic_url,synonyms,fda_status,company,target_type,therapy_type,approved_for
?therapy_types[]=164,10,https://www.alzforum.org/therapeutics/search/?therapy_types[]=164,biib080,BIIB080,https://www.alzforum.org/therapeutics/biib080,"IONIS-MAPTRx, ISIS 814907",Alzheimer's Disease (Phase 1),"Biogen, IONIS Pharmaceuticals",Tau,DNA/RNA-based,
?therapy_types[]=164,10,https://www.alzforum.org/therapeutics/search/?therapy_types[]=164,biib105,BIIB105,https://www.alzforum.org/therapeutics/biib105,ION541,Amyotrophic Lateral Sclerosis (Discontinued),"Biogen, IONIS Pharmaceuticals",Other,DNA/RNA-based,
?therapy_types[]=164,10,https://www.alzforum.org/therapeutics/search/?therapy_types[]=164,cere-110,CERE-110,https://www.alzforum.org/therapeutics/cere-110,Nerve Growth Factor gene therapy,Alzheimer's Disease (Discontinued),"Sangamo BioSciences, Inc.",Other,DNA/RNA-based,
?therapy_types[]=164,10,https://www.alzforum.org/therapeutics/search/?therapy_types[]=164,cpg-1018r,CpG 1018®,https://www.alzforum.org/therapeutics/cpg-1018r,"CpG oligodeoxynucleotides, CpG ODN",Alzheimer's Disease (Phase 1),Dynavax Technologies,"Amyloid-Related, Inflammation","Immunotherapy (active), DNA/RNA-based",
?therapy_types[]=164,10,https://www.alzforum.org/therapeutics/search/?therapy_types[]=164,emtricitabine,Emtricitabine,https://www.alzforum.org/therapeutics/emtricitabine,,Alzheimer's Disease (Phase 1),"Gilead Sciences, Inc.",Inflammation,"Small Molecule, DNA/RNA-based","HIV infection, Hepatitis B infection"
?therapy_types[]=164,10,https://www.alzforum.org/therapeutics/search/?therapy_types[]=164,engensis-0,Engensis,https://www.alzforum.org/therapeutics/engensis-0,"VM202, pCK-HGF-X7, NL003, hepatocyte growth factor",Amyotrophic Lateral Sclerosis (Phase 2),Helixmith,Other,DNA/RNA-based,
?therapy_types[]=164,10,https://www.alzforum.org/therapeutics/search/?therapy_types[]=164,ion464,ION464,https://www.alzforum.org/therapeutics/ion464,"BIIB101, IONIS-BIIB6Rx",Multiple System Atrophy (Discontinued),"Biogen, IONIS Pharmaceuticals",alpha-synuclein,DNA/RNA-based,
?therapy_types[]=164,10,https://www.alzforum.org/therapeutics/search/?therapy_types[]=164,ion859,ION859,https://www.alzforum.org/therapeutics/ion859,"BIIB094, IONIS-BIIB7Rx",Parkinson's Disease (Discontinued),"Biogen, IONIS Pharmaceuticals","Inflammation, Other",DNA/RNA-based,
?therapy_types[]=164,10,https://www.alzforum.org/therapeutics/search/?therapy_types[]=164,lamivudine,Lamivudine,https://www.alzforum.org/therapeutics/lamivudine,"3TC, Epivir",Alzheimer's Disease (Phase 2),ViiV Healthcare,Inflammation,DNA/RNA-based,"HIV infection, Hepatitis B infection"
?therapy_types[]=164,10,https://www.alzforum.org/therapeutics/search/?therapy_types[]=164,lx1001,LX1001,https://www.alzforum.org/therapeutics/lx1001,"AAVrh.10-APOE2, AAVrh.10hAPOE2",Alzheimer's Disease (Phase 1/2),Lexeo Therapeutics,Amyloid-Related,DNA/RNA-based,
?therapy_types[]=164,10,https://www.alzforum.org/therapeutics/search/?therapy_types[]=164,ly3884961,LY3884961,https://www.alzforum.org/therapeutics/ly3884961,"PR001, PR001A",Parkinson's Disease (Phase 1/2),"Eli Lilly & Co., Prevail Therapeutics",Other,DNA/RNA-based,
?therapy_types[]=164,10,https://www.alzforum.org/therapeutics/search/?therapy_types[]=164,ly3884963,LY3884963,https://www.alzforum.org/therapeutics/ly3884963,PR006,Frontotemporal Dementia (Phase 1/2),"Eli Lilly & Co., Prevail Therapeutics",Other,DNA/RNA-based,
?therapy_types[]=164,10,https://www.alzforum.org/therapeutics/search/?therapy_types[]=164,ly3954068,LY3954068,https://www.alzforum.org/therapeutics/ly3954068,,Alzheimer's Disease (Phase 1),Eli Lilly & Co.,Tau,DNA/RNA-based,
?therapy_types[]=164,10,https://www.alzforum.org/therapeutics/search/?therapy_types[]=164,ly3962681,LY3962681,https://www.alzforum.org/therapeutics/ly3962681,,Parkinson's Disease (Phase 1),"Eli Lilly & Co., Prevail Therapeutics",alpha-synuclein,DNA/RNA-based,
?therapy_types[]=164,10,https://www.alzforum.org/therapeutics/search/?therapy_types[]=164,mivelsiran,Mivelsiran,https://www.alzforum.org/therapeutics/mivelsiran,ALN-APP,"Alzheimer's Disease (Phase 1), Cerebral Amyloid Angiopathy (Phase 2)","Alnylam Pharmaceuticals, Inc.",Amyloid-Related,DNA/RNA-based,
?therapy_types[]=164,10,https://www.alzforum.org/therapeutics/search/?therapy_types[]=164,nio752,NIO752,https://www.alzforum.org/therapeutics/nio752,,"Progressive Supranuclear Palsy (Phase 1), Alzheimer's Disease (Phase 1)",Novartis Pharmaceuticals Corporation,Tau,DNA/RNA-based,
?therapy_types[]=164,10,https://www.alzforum.org/therapeutics/search/?therapy_types[]=164,pbft02,PBFT02,https://www.alzforum.org/therapeutics/pbft02,,Frontotemporal Dementia (Phase 1/2),Passage Bio,Other,DNA/RNA-based,
?therapy_types[]=164,10,https://www.alzforum.org/therapeutics/search/?therapy_types[]=164,qalsodytm,QALSODY™,https://www.alzforum.org/therapeutics/qalsodytm,"Tofersen, BIIB067, Ionis-SOD1Rx , ASO1",Amyotrophic Lateral Sclerosis (Approved),"Biogen, IONIS Pharmaceuticals",Other,DNA/RNA-based,ALS
?therapy_types[]=164,10,https://www.alzforum.org/therapeutics/search/?therapy_types[]=164,qrl-201,QRL-201,https://www.alzforum.org/therapeutics/qrl-201,,Amyotrophic Lateral Sclerosis (Phase 1),QurAlis Corporation,Other,DNA/RNA-based,
?therapy_types[]=164,10,https://www.alzforum.org/therapeutics/search/?therapy_types[]=164,tpn-101,TPN-101,https://www.alzforum.org/therapeutics/tpn-101,"OBP-601, BMS-986001, censavudine, festinavir, 4'-ethynyl stavudine, 4'-ethynyl-d4T","ALS-FTD (Phase 2), Progressive Supranuclear Palsy (Phase 2)",Transposon Therapeutics,Inflammation,"Small Molecule, DNA/RNA-based",
?therapy_types[]=164,10,https://www.alzforum.org/therapeutics/search/?therapy_types[]=164,ulefnersen,Ulefnersen,https://www.alzforum.org/therapeutics/ulefnersen,"ION363, Jacifusen",Amyotrophic Lateral Sclerosis (Phase 3),IONIS Pharmaceuticals,Other,DNA/RNA-based,
?therapy_types[]=164,10,https://www.alzforum.org/therapeutics/search/?therapy_types[]=164,vy-aadc,VY-AADC,https://www.alzforum.org/therapeutics/vy-aadc,"VY-AADC01, VY-AADC02",Parkinson's Disease (Discontinued),"Neurocrine Biosciences, Voyager Therapeutics",Other Neurotransmitters,DNA/RNA-based,
?therapy_types[]=164,10,https://www.alzforum.org/therapeutics/search/?therapy_types[]=164,wve-004,WVE-004,https://www.alzforum.org/therapeutics/wve-004,,"Frontotemporal Dementia (Discontinued), Amyotrophic Lateral Sclerosis (Discontinued)","Wave Life Sciences USA, Inc.",Other,DNA/RNA-based,
?fda_statuses[]=181&therapy_types[]=161,5,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=181&therapy_types[]=161,aadvac1,AADvac1,https://www.alzforum.org/therapeutics/aadvac1,Axon peptide 108 conjugated to KLH,"Alzheimer's Disease (Phase 2), Progressive Nonfluent Aphasia (Phase 1)",Axon Neuroscience SE,Tau,Immunotherapy (active),
?fda_statuses[]=181&therapy_types[]=161,5,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=181&therapy_types[]=161,aci-7104056,ACI-7104.056,https://www.alzforum.org/therapeutics/aci-7104056,"ACI-7104, Affitope PD01A, PD03A","Parkinson's Disease (Phase 2), Multiple System Atrophy (Phase 1)","AC Immune SA, AFFiRiS AG",alpha-synuclein,Immunotherapy (active),
?fda_statuses[]=181&therapy_types[]=161,5,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=181&therapy_types[]=161,alz-101,ALZ-101,https://www.alzforum.org/therapeutics/alz-101,,Alzheimer's Disease (Phase 1),Alzinova AB,Amyloid-Related,Immunotherapy (active),
?fda_statuses[]=181&therapy_types[]=161,5,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=181&therapy_types[]=161,av-1959d,AV-1959D,https://www.alzforum.org/therapeutics/av-1959d,AV-1959,Alzheimer's Disease (Phase 1),,Amyloid-Related,Immunotherapy (active),
?fda_statuses[]=181&therapy_types[]=161,5,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=181&therapy_types[]=161,av-1980ra,AV-1980R/A,https://www.alzforum.org/therapeutics/av-1980ra,AV-1980R,Alzheimer's Disease (Phase 1),,Tau,Immunotherapy (active),
?fda_statuses[]=181&therapy_types[]=161,5,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=181&therapy_types[]=161,cpg-1018r,CpG 1018®,https://www.alzforum.org/therapeutics/cpg-1018r,"CpG oligodeoxynucleotides, CpG ODN",Alzheimer's Disease (Phase 1),Dynavax Technologies,"Amyloid-Related, Inflammation","Immunotherapy (active), DNA/RNA-based",
?fda_statuses[]=181&therapy_types[]=161,5,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=181&therapy_types[]=161,protollin,Protollin,https://www.alzforum.org/therapeutics/protollin,,Alzheimer's Disease (Phase 1),"I-MAB Biopharma Co., Ltd., Jiangsu Nhwa Pharmaceutical Co., Ltd",Inflammation,Immunotherapy (active),
?fda_statuses[]=182&therapy_types[]=161,4,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=182&therapy_types[]=161,aadvac1,AADvac1,https://www.alzforum.org/therapeutics/aadvac1,Axon peptide 108 conjugated to KLH,"Alzheimer's Disease (Phase 2), Progressive Nonfluent Aphasia (Phase 1)",Axon Neuroscience SE,Tau,Immunotherapy (active),
?fda_statuses[]=182&therapy_types[]=161,4,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=182&therapy_types[]=161,abvac40,ABvac40,https://www.alzforum.org/therapeutics/abvac40,,Alzheimer's Disease (Phase 2),Araclon Biotech,Amyloid-Related,Immunotherapy (active),
?fda_statuses[]=182&therapy_types[]=161,4,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=182&therapy_types[]=161,aci-24060,ACI-24.060,https://www.alzforum.org/therapeutics/aci-24060,"ACI-24, Pal1-15 acetate salt","Alzheimer's Disease (Phase 2), Down's Syndrome (Phase 2)","AC Immune SA, Takeda Pharmaceutical Company",Amyloid-Related,Immunotherapy (active),
?fda_statuses[]=182&therapy_types[]=161,4,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=182&therapy_types[]=161,aci-7104056,ACI-7104.056,https://www.alzforum.org/therapeutics/aci-7104056,"ACI-7104, Affitope PD01A, PD03A","Parkinson's Disease (Phase 2), Multiple System Atrophy (Phase 1)","AC Immune SA, AFFiRiS AG",alpha-synuclein,Immunotherapy (active),
?fda_statuses[]=182&therapy_types[]=161,4,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=182&therapy_types[]=161,ub-311,UB-311,https://www.alzforum.org/therapeutics/ub-311,,Alzheimer's Disease (Phase 2),"United Neuroscience, Vaxxinity",Amyloid-Related,Immunotherapy (active),
?fda_statuses[]=182&therapy_types[]=161,4,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=182&therapy_types[]=161,ub-312,UB-312,https://www.alzforum.org/therapeutics/ub-312,,Parkinson's Disease (Phase 2),"United Neuroscience, Vaxxinity",alpha-synuclein,Immunotherapy (active),
?fda_statuses[]=931&therapy_types[]=161,1,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=931&therapy_types[]=161,jnj-64042056,JNJ-64042056,https://www.alzforum.org/therapeutics/jnj-64042056,"JNJ-2056, ACI-35.030 , ACI-35 , VAC20121",Alzheimer's Disease (Phase 2/3),"AC Immune SA, Janssen",Tau,Immunotherapy (active),
?fda_statuses[]=183&therapy_types[]=161,1,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=183&therapy_types[]=161,gv1001,GV1001,https://www.alzforum.org/therapeutics/gv1001,"RIAVAXTM, Tertomotide",Alzheimer's Disease (Phase 3),GemVax & KAEL Bio,Other,Immunotherapy (active),Pancreatic cancer (Korea)
?fda_statuses[]=190&therapy_types[]=161,1,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=190&therapy_types[]=161,amilomotide,Amilomotide,https://www.alzforum.org/therapeutics/amilomotide,CAD106,Alzheimer's Disease (Inactive),Novartis Pharmaceuticals Corporation,Amyloid-Related,Immunotherapy (active),None
?fda_statuses[]=189&therapy_types[]=161,4,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&therapy_types[]=161,affitope-ad02,Affitope AD02,https://www.alzforum.org/therapeutics/affitope-ad02,,Alzheimer's Disease (Discontinued),AFFiRiS AG,Amyloid-Related,Immunotherapy (active),
?fda_statuses[]=189&therapy_types[]=161,4,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&therapy_types[]=161,an-1792,AN-1792,https://www.alzforum.org/therapeutics/an-1792,AIP 001,Alzheimer's Disease (Discontinued),"Janssen, Pfizer",Amyloid-Related,Immunotherapy (active),None
?fda_statuses[]=189&therapy_types[]=161,4,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&therapy_types[]=161,lu-af20513,Lu AF20513,https://www.alzforum.org/therapeutics/lu-af20513,,Alzheimer's Disease (Discontinued),"Lundbeck, Otsuka Pharmaceutical Co., Ltd.",Amyloid-Related,Immunotherapy (active),
?fda_statuses[]=189&therapy_types[]=161,4,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&therapy_types[]=161,vanutide-cridificar,Vanutide cridificar,https://www.alzforum.org/therapeutics/vanutide-cridificar,"ACC-001, PF-05236806",Alzheimer's Disease (Discontinued),Janssen,Amyloid-Related,Immunotherapy (active),None
?therapy_types[]=161,16,https://www.alzforum.org/therapeutics/search/?therapy_types[]=161,aadvac1,AADvac1,https://www.alzforum.org/therapeutics/aadvac1,Axon peptide 108 conjugated to KLH,"Alzheimer's Disease (Phase 2), Progressive Nonfluent Aphasia (Phase 1)",Axon Neuroscience SE,Tau,Immunotherapy (active),
?therapy_types[]=161,16,https://www.alzforum.org/therapeutics/search/?therapy_types[]=161,abvac40,ABvac40,https://www.alzforum.org/therapeutics/abvac40,,Alzheimer's Disease (Phase 2),Araclon Biotech,Amyloid-Related,Immunotherapy (active),
?therapy_types[]=161,16,https://www.alzforum.org/therapeutics/search/?therapy_types[]=161,aci-24060,ACI-24.060,https://www.alzforum.org/therapeutics/aci-24060,"ACI-24, Pal1-15 acetate salt","Alzheimer's Disease (Phase 2), Down's Syndrome (Phase 2)","AC Immune SA, Takeda Pharmaceutical Company",Amyloid-Related,Immunotherapy (active),
?therapy_types[]=161,16,https://www.alzforum.org/therapeutics/search/?therapy_types[]=161,aci-7104056,ACI-7104.056,https://www.alzforum.org/therapeutics/aci-7104056,"ACI-7104, Affitope PD01A, PD03A","Parkinson's Disease (Phase 2), Multiple System Atrophy (Phase 1)","AC Immune SA, AFFiRiS AG",alpha-synuclein,Immunotherapy (active),
?therapy_types[]=161,16,https://www.alzforum.org/therapeutics/search/?therapy_types[]=161,affitope-ad02,Affitope AD02,https://www.alzforum.org/therapeutics/affitope-ad02,,Alzheimer's Disease (Discontinued),AFFiRiS AG,Amyloid-Related,Immunotherapy (active),
?therapy_types[]=161,16,https://www.alzforum.org/therapeutics/search/?therapy_types[]=161,alz-101,ALZ-101,https://www.alzforum.org/therapeutics/alz-101,,Alzheimer's Disease (Phase 1),Alzinova AB,Amyloid-Related,Immunotherapy (active),
?therapy_types[]=161,16,https://www.alzforum.org/therapeutics/search/?therapy_types[]=161,amilomotide,Amilomotide,https://www.alzforum.org/therapeutics/amilomotide,CAD106,Alzheimer's Disease (Inactive),Novartis Pharmaceuticals Corporation,Amyloid-Related,Immunotherapy (active),None
?therapy_types[]=161,16,https://www.alzforum.org/therapeutics/search/?therapy_types[]=161,an-1792,AN-1792,https://www.alzforum.org/therapeutics/an-1792,AIP 001,Alzheimer's Disease (Discontinued),"Janssen, Pfizer",Amyloid-Related,Immunotherapy (active),None
?therapy_types[]=161,16,https://www.alzforum.org/therapeutics/search/?therapy_types[]=161,av-1959d,AV-1959D,https://www.alzforum.org/therapeutics/av-1959d,AV-1959,Alzheimer's Disease (Phase 1),,Amyloid-Related,Immunotherapy (active),
?therapy_types[]=161,16,https://www.alzforum.org/therapeutics/search/?therapy_types[]=161,av-1980ra,AV-1980R/A,https://www.alzforum.org/therapeutics/av-1980ra,AV-1980R,Alzheimer's Disease (Phase 1),,Tau,Immunotherapy (active),
?therapy_types[]=161,16,https://www.alzforum.org/therapeutics/search/?therapy_types[]=161,cpg-1018r,CpG 1018®,https://www.alzforum.org/therapeutics/cpg-1018r,"CpG oligodeoxynucleotides, CpG ODN",Alzheimer's Disease (Phase 1),Dynavax Technologies,"Amyloid-Related, Inflammation","Immunotherapy (active), DNA/RNA-based",
?therapy_types[]=161,16,https://www.alzforum.org/therapeutics/search/?therapy_types[]=161,gv1001,GV1001,https://www.alzforum.org/therapeutics/gv1001,"RIAVAXTM, Tertomotide",Alzheimer's Disease (Phase 3),GemVax & KAEL Bio,Other,Immunotherapy (active),Pancreatic cancer (Korea)
?therapy_types[]=161,16,https://www.alzforum.org/therapeutics/search/?therapy_types[]=161,jnj-64042056,JNJ-64042056,https://www.alzforum.org/therapeutics/jnj-64042056,"JNJ-2056, ACI-35.030 , ACI-35 , VAC20121",Alzheimer's Disease (Phase 2/3),"AC Immune SA, Janssen",Tau,Immunotherapy (active),
?therapy_types[]=161,16,https://www.alzforum.org/therapeutics/search/?therapy_types[]=161,lu-af20513,Lu AF20513,https://www.alzforum.org/therapeutics/lu-af20513,,Alzheimer's Disease (Discontinued),"Lundbeck, Otsuka Pharmaceutical Co., Ltd.",Amyloid-Related,Immunotherapy (active),
?therapy_types[]=161,16,https://www.alzforum.org/therapeutics/search/?therapy_types[]=161,protollin,Protollin,https://www.alzforum.org/therapeutics/protollin,,Alzheimer's Disease (Phase 1),"I-MAB Biopharma Co., Ltd., Jiangsu Nhwa Pharmaceutical Co., Ltd",Inflammation,Immunotherapy (active),
?therapy_types[]=161,16,https://www.alzforum.org/therapeutics/search/?therapy_types[]=161,ub-311,UB-311,https://www.alzforum.org/therapeutics/ub-311,,Alzheimer's Disease (Phase 2),"United Neuroscience, Vaxxinity",Amyloid-Related,Immunotherapy (active),
?therapy_types[]=161,16,https://www.alzforum.org/therapeutics/search/?therapy_types[]=161,ub-312,UB-312,https://www.alzforum.org/therapeutics/ub-312,,Parkinson's Disease (Phase 2),"United Neuroscience, Vaxxinity",alpha-synuclein,Immunotherapy (active),
?therapy_types[]=161,16,https://www.alzforum.org/therapeutics/search/?therapy_types[]=161,vanutide-cridificar,Vanutide cridificar,https://www.alzforum.org/therapeutics/vanutide-cridificar,"ACC-001, PF-05236806",Alzheimer's Disease (Discontinued),Janssen,Amyloid-Related,Immunotherapy (active),None
?fda_statuses[]=181&therapy_types[]=162,11,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=181&therapy_types[]=162,adel-y01,ADEL-Y01,https://www.alzforum.org/therapeutics/adel-y01,,Alzheimer's Disease (Phase 1),"ADEL, Inc., Oscotec Inc.",Tau,Immunotherapy (passive),
?fda_statuses[]=181&therapy_types[]=162,11,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=181&therapy_types[]=162,al044,AL044,https://www.alzforum.org/therapeutics/al044,,Alzheimer's Disease (Phase 1),Alector,Inflammation,Immunotherapy (passive),
?fda_statuses[]=181&therapy_types[]=162,11,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=181&therapy_types[]=162,alia-1758,ALIA-1758,https://www.alzforum.org/therapeutics/alia-1758,,Alzheimer's Disease (Phase 1),"AbbVie, Aliada Therapeutics",Amyloid-Related,Immunotherapy (passive),
